Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2021-1137,2021-08-08,2021-08-11,Second Class,CG-10337,Customer 337,Consumer,United States,Indiana,Central,FUR-FUR-5476,Furniture,Furnishings,Luxo B-Line,7884.7,14,0.1,236.54
US-2021-1138,2021-01-17,2021-01-21,First Class,CG-10338,Customer 338,Corporate,United States,Oregon,West,FUR-FUR-5369,Furniture,Furnishings,Seth Thomas,3364.45,12,0.3,-706.53
US-2021-1139,2021-10-19,2021-10-20,First Class,CG-10339,Customer 339,Home Office,United States,Nevada,West,TEC-COP-6021,Technology,Copiers,Xerox WorkCentre,478.26,2,0.1,62.17
US-2021-1140,2021-12-20,2021-12-24,Same Day,CG-10340,Customer 340,Home Office,United States,Alabama,South,OFF-ENV-8126,Office Supplies,Envelopes,Kraft Clasp Envelopes,582.82,1,0.0,203.99
US-2020-1141,2020-03-04,2020-03-06,Second Class,CG-10341,Customer 341,Home Office,United States,Texas,Central,TEC-COP-8179,Technology,Copiers,Brother MFC-L8900,3416.14,14,0.5,-1195.65
US-2023-1142,2023-03-07,2023-03-08,Same Day,CG-10342,Customer 342,Corporate,United States,Washington,West,TEC-COM-7077,Technology,Computers,Lenovo ThinkPad X1,1015.84,10,0.2,10.16
US-2023-1143,2023-08-23,2023-08-26,First Class,CG-10343,Customer 343,Corporate,United States,Michigan,Central,TEC-COM-4048,Technology,Computers,Lenovo ThinkPad X1,3074.44,4,0.0,768.61
US-2021-1144,2021-03-15,2021-03-20,Same Day,CG-10344,Customer 344,Corporate,United States,Alabama,South,FUR-CHA-4279,Furniture,Chairs,Harbour Creations Chair,2226.84,5,0.2,-200.42
US-2020-1145,2020-06-28,2020-07-05,Same Day,CG-10345,Customer 345,Home Office,United States,Washington,West,TEC-COP-6692,Technology,Copiers,Xerox WorkCentre,7664.68,11,0.1,996.41
US-2022-1146,2022-01-10,2022-01-15,Second Class,CG-10346,Customer 346,Consumer,United States,Arizona,West,OFF-LAB-3275,Office Supplies,Labels,Avery Address Labels,405.92,4,0.0,142.07
US-2023-1147,2023-06-07,2023-06-08,Second Class,CG-10347,Customer 347,Corporate,United States,Massachusetts,East,TEC-ACC-8842,Technology,Accessories,Belkin USB Hub,301.07,2,0.4,-69.25
US-2022-1148,2022-07-10,2022-07-14,Standard Class,CG-10348,Customer 348,Corporate,United States,Tennessee,South,OFF-PAP-3981,Office Supplies,Paper,Hammermill Copy Plus,4579.3,11,0.0,1602.75
US-2021-1149,2021-09-14,2021-09-16,Second Class,CG-10349,Customer 349,Home Office,United States,Massachusetts,East,OFF-BIN-6669,Office Supplies,Binders,GBC DocuBind,784.56,3,0.0,274.6
US-2023-1150,2023-06-12,2023-06-17,First Class,CG-10350,Customer 350,Consumer,United States,Texas,Central,FUR-TAB-3526,Furniture,Tables,Iceberg Quartz Table,809.1,2,0.0,121.36
US-2020-1151,2020-04-03,2020-04-09,Standard Class,CG-10351,Customer 351,Consumer,United States,New Jersey,East,OFF-FAS-7825,Office Supplies,Fasteners,Advantus Thumbtacks,6025.89,13,0.0,2109.06
US-2023-1152,2023-11-03,2023-11-07,Second Class,CG-10352,Customer 352,Corporate,United States,Nevada,West,OFF-LAB-3589,Office Supplies,Labels,Avery Address Labels,1827.85,5,0.0,639.75
US-2021-1153,2021-10-02,2021-10-09,Second Class,CG-10353,Customer 353,Corporate,United States,Tennessee,South,FUR-FUR-7532,Furniture,Furnishings,Howard Miller 11,2795.69,12,0.1,83.87
US-2020-1154,2020-09-07,2020-09-10,Same Day,CG-10354,Customer 354,Consumer,United States,Virginia,East,OFF-PAP-1829,Office Supplies,Paper,Avery Colored Paper,1616.8,8,0.0,565.88
US-2023-1155,2023-03-29,2023-04-04,First Class,CG-10355,Customer 355,Consumer,United States,Michigan,Central,OFF-ENV-9163,Office Supplies,Envelopes,Kraft Clasp Envelopes,935.52,6,0.0,327.43
US-2022-1156,2022-11-01,2022-11-05,Same Day,CG-10356,Customer 356,Consumer,United States,Tennessee,South,FUR-FUR-1797,Furniture,Furnishings,Eldon Clackson Table Lamp,633.74,4,0.1,19.01
US-2020-1157,2020-08-08,2020-08-12,Standard Class,CG-10357,Customer 357,Home Office,United States,Oregon,West,FUR-FUR-7606,Furniture,Furnishings,Luxo B-Line,1907.68,3,0.1,57.23
US-2020-1158,2020-05-30,2020-06-03,First Class,CG-10358,Customer 358,Corporate,United States,Texas,Central,FUR-CHA-5582,Furniture,Chairs,Global Leather Chair,2287.09,9,0.3,-480.29
US-2020-1159,2020-10-22,2020-10-24,First Class,CG-10359,Customer 359,Corporate,United States,Washington,West,TEC-COP-1659,Technology,Copiers,Brother MFC-L8900,2868.25,10,0.3,-315.51
US-2020-1160,2020-11-01,2020-11-06,Same Day,CG-10360,Customer 360,Home Office,United States,California,West,TEC-ACC-6218,Technology,Accessories,Anker Charger,731.62,9,0.3,-80.48
US-2023-1161,2023-12-22,2023-12-27,Same Day,CG-10361,Customer 361,Home Office,United States,Massachusetts,East,OFF-LAB-7035,Office Supplies,Labels,Avery Address Labels,1912.7,5,0.0,669.44
US-2021-1162,2021-06-27,2021-07-03,Same Day,CG-10362,Customer 362,Home Office,United States,Texas,Central,FUR-BOO-4728,Furniture,Bookcases,Bush Westfield Bookcase,7077.89,13,0.3,-1486.36
US-2020-1163,2020-03-05,2020-03-10,Second Class,CG-10363,Customer 363,Consumer,United States,Arizona,West,FUR-TAB-8225,Furniture,Tables,Lesro Lenox Table,1108.44,12,0.0,166.27
US-2020-1164,2020-05-07,2020-05-13,Same Day,CG-10364,Customer 364,Corporate,United States,Michigan,Central,TEC-COP-6325,Technology,Copiers,Xerox WorkCentre,876.44,3,0.3,-96.41
US-2023-1165,2023-01-23,2023-01-26,First Class,CG-10365,Customer 365,Corporate,United States,Alabama,South,FUR-BOO-8932,Furniture,Bookcases,Safco Arco Bookcase,6125.43,11,0.1,183.76
US-2023-1166,2023-12-14,2023-12-16,First Class,CG-10366,Customer 366,Corporate,United States,Pennsylvania,East,FUR-BOO-8861,Furniture,Bookcases,Safco Arco Bookcase,6107.08,12,0.1,183.21
US-2022-1167,2022-03-19,2022-03-26,Same Day,CG-10367,Customer 367,Consumer,United States,Indiana,Central,OFF-LAB-5758,Office Supplies,Labels,Avery Address Labels,4583.46,6,0.0,1604.21
US-2022-1168,2022-09-08,2022-09-10,First Class,CG-10368,Customer 368,Corporate,United States,Oregon,West,OFF-PAP-5450,Office Supplies,Paper,Avery Colored Paper,2652.88,4,0.0,928.51
US-2023-1169,2023-07-30,2023-08-01,Second Class,CG-10369,Customer 369,Consumer,United States,New York,East,OFF-ART-8739,Office Supplies,Art,Newell 317,84.66,1,0.0,29.63
US-2022-1170,2022-09-04,2022-09-10,Same Day,CG-10370,Customer 370,Home Office,United States,Washington,West,TEC-COM-6262,Technology,Computers,Apple MacBook Air,2181.42,4,0.1,283.58
US-2020-1171,2020-12-26,2020-12-27,Same Day,CG-10371,Customer 371,Consumer,United States,Texas,Central,TEC-COM-4052,Technology,Computers,Dell Latitude 5520,3590.83,14,0.2,35.91
US-2022-1172,2022-07-19,2022-07-25,First Class,CG-10372,Customer 372,Corporate,United States,Texas,Central,TEC-ACC-9261,Technology,Accessories,Logitech Mouse,3796.47,9,0.0,949.12
US-2023-1173,2023-08-20,2023-08-23,Same Day,CG-10373,Customer 373,Consumer,United States,North Carolina,South,TEC-PHO-6523,Technology,Phones,Motorola Moto G,1101.82,12,0.4,-253.42
US-2022-1174,2022-05-25,2022-05-30,Same Day,CG-10374,Customer 374,Home Office,United States,Indiana,Central,OFF-ART-4027,Office Supplies,Art,Newell 317,443.76,6,0.0,155.32
US-2021-1175,2021-04-27,2021-05-01,Same Day,CG-10375,Customer 375,Corporate,United States,Massachusetts,East,FUR-TAB-5947,Furniture,Tables,Bretford CR4500 Table,2541.94,13,0.1,76.26
US-2022-1176,2022-08-11,2022-08-14,Standard Class,CG-10376,Customer 376,Consumer,United States,Oregon,West,OFF-FAS-6095,Office Supplies,Fasteners,Stockwell Rubber Bands,785.54,3,0.2,86.41
US-2020-1177,2020-11-09,2020-11-13,Same Day,CG-10377,Customer 377,Consumer,United States,Oregon,West,FUR-TAB-7813,Furniture,Tables,Bevis Round Table,8544.2,12,0.1,256.33
US-2022-1178,2022-12-12,2022-12-16,Standard Class,CG-10378,Customer 378,Home Office,United States,Alabama,South,OFF-ART-2838,Office Supplies,Art,Newell 317,5080.41,9,0.0,1778.14
US-2022-1179,2022-12-01,2022-12-05,First Class,CG-10379,Customer 379,Consumer,United States,Arizona,West,OFF-ART-9008,Office Supplies,Art,Newell 317,873.33,2,0.2,96.07
US-2022-1180,2022-07-24,2022-07-29,Same Day,CG-10380,Customer 380,Consumer,United States,Arizona,West,FUR-CHA-1356,Furniture,Chairs,Alera Elusion,404.32,1,0.1,12.13
US-2021-1181,2021-12-06,2021-12-12,Same Day,CG-10381,Customer 381,Consumer,United States,North Carolina,South,TEC-COM-2130,Technology,Computers,Dell Latitude 5520,870.44,2,0.0,217.61
US-2022-1182,2022-02-05,2022-02-09,Same Day,CG-10382,Customer 382,Consumer,United States,Florida,South,FUR-FUR-7154,Furniture,Furnishings,Howard Miller 11,4456.64,8,0.2,-401.1
US-2022-1183,2022-12-19,2022-12-21,Same Day,CG-10383,Customer 383,Consumer,United States,Arizona,West,TEC-ACC-1056,Technology,Accessories,Logitech Mouse,4698.54,12,0.5,-1644.49
US-2022-1184,2022-08-01,2022-08-04,Second Class,CG-10384,Customer 384,Consumer,United States,Oregon,West,FUR-FUR-1527,Furniture,Furnishings,Seth Thomas,672.42,3,0.0,100.86
US-2023-1185,2023-05-01,2023-05-02,Standard Class,CG-10385,Customer 385,Consumer,United States,Alabama,South,TEC-COM-1797,Technology,Computers,HP EliteBook 840,2305.15,8,0.4,-530.18
US-2020-1186,2020-04-25,2020-04-27,Second Class,CG-10386,Customer 386,Home Office,United States,New York,East,FUR-FUR-6224,Furniture,Furnishings,Howard Miller 11,7153.38,9,0.0,1073.01
US-2021-1187,2021-07-17,2021-07-18,First Class,CG-10387,Customer 387,Corporate,United States,Illinois,Central,FUR-TAB-7999,Furniture,Tables,Bevis Round Table,6831.63,9,0.0,1024.74
US-2022-1188,2022-04-16,2022-04-18,Same Day,CG-10388,Customer 388,Home Office,United States,Florida,South,FUR-FUR-8758,Furniture,Furnishings,Luxo B-Line,1065.01,5,0.3,-223.65
US-2022-1189,2022-05-03,2022-05-08,Same Day,CG-10389,Customer 389,Consumer,United States,Pennsylvania,East,FUR-TAB-5177,Furniture,Tables,Lesro Lenox Table,1004.4,9,0.0,150.66
US-2023-1190,2023-01-01,2023-01-07,Standard Class,CG-10390,Customer 390,Corporate,United States,Virginia,East,OFF-PAP-7179,Office Supplies,Paper,Staple Multiuse,2190.02,14,0.0,766.51
US-2021-1191,2021-09-12,2021-09-13,First Class,CG-10391,Customer 391,Consumer,United States,California,West,TEC-COM-2922,Technology,Computers,Apple MacBook Air,1800.1,4,0.4,-414.02
US-2021-1192,2021-08-02,2021-08-06,First Class,CG-10392,Customer 392,Consumer,United States,Georgia,South,OFF-ART-6053,Office Supplies,Art,Binney & Smith,3434.0,8,0.0,1201.9
US-2021-1193,2021-10-17,2021-10-19,Same Day,CG-10393,Customer 393,Consumer,United States,Ohio,Central,OFF-SUP-4625,Office Supplies,Supplies,Hunt Boston Pencil,1522.62,6,0.0,532.92
US-2021-1194,2021-11-06,2021-11-08,Second Class,CG-10394,Customer 394,Consumer,United States,New York,East,FUR-FUR-9180,Furniture,Furnishings,Luxo B-Line,3205.86,7,0.0,480.88
US-2020-1195,2020-12-12,2020-12-14,First Class,CG-10395,Customer 395,Consumer,United States,Ohio,Central,FUR-FUR-9882,Furniture,Furnishings,Seth Thomas,5274.0,12,0.0,791.1
US-2020-1196,2020-10-08,2020-10-15,Same Day,CG-10396,Customer 396,Consumer,United States,Arizona,West,TEC-PHO-3474,Technology,Phones,Apple iPhone 14,1247.33,11,0.4,-286.89
US-2023-1197,2023-09-12,2023-09-16,Same Day,CG-10397,Customer 397,Consumer,United States,Washington,West,OFF-SUP-7739,Office Supplies,Supplies,Acme Forged Steel,8.21,1,0.2,0.9
US-2021-1198,2021-01-02,2021-01-03,Same Day,CG-10398,Customer 398,Consumer,United States,California,West,OFF-LAB-4144,Office Supplies,Labels,Avery Address Labels,843.78,2,0.0,295.32
US-2022-1199,2022-07-29,2022-08-03,Same Day,CG-10399,Customer 399,Corporate,United States,Ohio,Central,FUR-FUR-5914,Furniture,Furnishings,Eldon Clackson Table Lamp,3168.96,4,0.0,475.34
US-2020-1200,2020-04-24,2020-04-30,Same Day,CG-10400,Customer 400,Corporate,United States,California,West,TEC-COP-9189,Technology,Copiers,Ricoh MP 305,563.76,1,0.0,140.94
US-2023-1201,2023-11-18,2023-11-23,Second Class,CG-10401,Customer 401,Consumer,United States,North Carolina,South,OFF-PAP-5593,Office Supplies,Paper,Xerox 1967,1764.16,8,0.0,617.46
US-2023-1202,2023-12-30,2024-01-06,Second Class,CG-10402,Customer 402,Home Office,United States,Washington,West,FUR-CHA-3661,Furniture,Chairs,Global Leather Chair,4683.8,7,0.1,140.51
US-2023-1203,2023-11-12,2023-11-18,Second Class,CG-10403,Customer 403,Home Office,United States,New Jersey,East,FUR-BOO-1879,Furniture,Bookcases,Sauder Beginnings,725.63,2,0.1,21.77
US-2021-1204,2021-10-30,2021-10-31,Same Day,CG-10404,Customer 404,Home Office,United States,Nevada,West,TEC-PHO-9038,Technology,Phones,Motorola Moto G,1956.15,11,0.2,19.56
US-2020-1205,2020-06-24,2020-07-01,Same Day,CG-10405,Customer 405,Consumer,United States,Virginia,East,OFF-ENV-2204,Office Supplies,Envelopes,Recycled Mailer,2398.3,10,0.0,839.4
US-2021-1206,2021-10-10,2021-10-13,Same Day,CG-10406,Customer 406,Home Office,United States,Oregon,West,TEC-COP-8286,Technology,Copiers,Xerox WorkCentre,139.97,2,0.1,18.2
US-2022-1207,2022-07-08,2022-07-13,Same Day,CG-10407,Customer 407,Consumer,United States,Ohio,Central,TEC-COM-1430,Technology,Computers,Dell Latitude 5520,3711.51,9,0.0,927.88
US-2021-1208,2021-08-20,2021-08-24,Standard Class,CG-10408,Customer 408,Corporate,United States,Oregon,West,OFF-PAP-4977,Office Supplies,Paper,Avery Colored Paper,3496.86,7,0.2,384.65
US-2022-1209,2022-10-06,2022-10-08,First Class,CG-10409,Customer 409,Corporate,United States,Massachusetts,East,TEC-COM-7899,Technology,Computers,Lenovo ThinkPad X1,248.27,2,0.1,32.28
US-2023-1210,2023-05-01,2023-05-06,Same Day,CG-10410,Customer 410,Consumer,United States,Michigan,Central,TEC-ACC-5991,Technology,Accessories,Belkin USB Hub,1476.0,4,0.0,369.0
US-2022-1211,2022-05-31,2022-06-07,First Class,CG-10411,Customer 411,Corporate,United States,Nevada,West,FUR-FUR-3230,Furniture,Furnishings,Luxo B-Line,6745.44,14,0.3,-1416.54
US-2022-1212,2022-03-26,2022-03-29,Second Class,CG-10412,Customer 412,Corporate,United States,Ohio,Central,OFF-ART-4971,Office Supplies,Art,Binney & Smith,2651.54,5,0.1,609.85
US-2023-1213,2023-04-27,2023-05-02,Second Class,CG-10413,Customer 413,Consumer,United States,Michigan,Central,FUR-FUR-1440,Furniture,Furnishings,Luxo B-Line,1148.62,3,0.3,-241.21
US-2020-1214,2020-10-12,2020-10-18,Same Day,CG-10414,Customer 414,Corporate,United States,Georgia,South,FUR-BOO-7932,Furniture,Bookcases,Bush Westfield Bookcase,987.05,5,0.0,148.06
US-2023-1215,2023-01-18,2023-01-19,Same Day,CG-10415,Customer 415,Home Office,United States,Florida,South,FUR-FUR-2392,Furniture,Furnishings,Seth Thomas,7051.59,13,0.3,-1480.83
US-2023-1216,2023-02-27,2023-03-05,Standard Class,CG-10416,Customer 416,Home Office,United States,Washington,West,OFF-FAS-8052,Office Supplies,Fasteners,Stockwell Rubber Bands,5710.76,11,0.0,1998.77
US-2022-1217,2022-07-01,2022-07-04,Second Class,CG-10417,Customer 417,Home Office,United States,California,West,TEC-ACC-9199,Technology,Accessories,HP Monitor 24,1567.19,7,0.4,-360.45
US-2020-1218,2020-06-24,2020-06-25,Same Day,CG-10418,Customer 418,Corporate,United States,Virginia,East,TEC-COP-6707,Technology,Copiers,Canon ImageRunner,10539.76,14,0.0,2634.94
US-2020-1219,2020-07-18,2020-07-22,Same Day,CG-10419,Customer 419,Corporate,United States,Ohio,Central,FUR-TAB-2100,Furniture,Tables,Lesro Lenox Table,6036.44,12,0.1,181.09
US-2023-1220,2023-10-18,2023-10-25,Standard Class,CG-10420,Customer 420,Corporate,United States,Texas,Central,OFF-PAP-9454,Office Supplies,Paper,Xerox 1967,2232.87,3,0.0,781.5
US-2022-1221,2022-04-09,2022-04-15,Second Class,CG-10421,Customer 421,Corporate,United States,New Jersey,East,TEC-ACC-8080,Technology,Accessories,Anker Charger,275.72,3,0.4,-63.42
US-2022-1222,2022-03-07,2022-03-08,Same Day,CG-10422,Customer 422,Home Office,United States,Florida,South,OFF-ART-2025,Office Supplies,Art,Binney & Smith,2109.12,12,0.0,738.19
US-2020-1223,2020-08-21,2020-08-24,Same Day,CG-10423,Customer 423,Consumer,United States,Arizona,West,TEC-ACC-6134,Technology,Accessories,Belkin USB Hub,5319.16,11,0.3,-585.11
US-2023-1224,2023-06-18,2023-06-20,Same Day,CG-10424,Customer 424,Corporate,United States,Alabama,South,FUR-CHA-2388,Furniture,Chairs,Harbour Creations Chair,6810.3,14,0.1,204.31
US-2022-1225,2022-02-03,2022-02-09,Second Class,CG-10425,Customer 425,Consumer,United States,Virginia,East,TEC-COM-3258,Technology,Computers,Lenovo ThinkPad X1,986.66,3,0.2,9.87
US-2022-1226,2022-09-29,2022-10-02,Second Class,CG-10426,Customer 426,Home Office,United States,Tennessee,South,TEC-COP-8389,Technology,Copiers,Xerox WorkCentre,230.61,3,0.5,-80.71
US-2023-1227,2023-02-24,2023-03-01,Same Day,CG-10427,Customer 427,Consumer,United States,Oregon,West,TEC-COP-9056,Technology,Copiers,Xerox WorkCentre,2630.1,11,0.4,-604.92
US-2021-1228,2021-03-27,2021-03-30,Standard Class,CG-10428,Customer 428,Home Office,United States,Tennessee,South,FUR-TAB-5729,Furniture,Tables,Bretford CR4500 Table,156.46,1,0.3,-32.86
US-2021-1229,2021-07-02,2021-07-09,Standard Class,CG-10429,Customer 429,Home Office,United States,Massachusetts,East,OFF-SUP-9880,Office Supplies,Supplies,Fiskars Scissors,5935.59,9,0.0,2077.46
US-2021-1230,2021-09-01,2021-09-08,Second Class,CG-10430,Customer 430,Consumer,United States,Nevada,West,OFF-ART-2425,Office Supplies,Art,Binney & Smith,362.54,1,0.0,126.89
US-2020-1231,2020-12-05,2020-12-10,Same Day,CG-10431,Customer 431,Home Office,United States,Florida,South,TEC-COM-4390,Technology,Computers,Lenovo ThinkPad X1,943.44,3,0.5,-330.2
US-2021-1232,2021-08-15,2021-08-20,First Class,CG-10432,Customer 432,Corporate,United States,Arizona,West,FUR-BOO-2560,Furniture,Bookcases,Safco Arco Bookcase,2667.56,5,0.3,-560.19
US-2021-1233,2021-05-26,2021-05-28,Second Class,CG-10433,Customer 433,Home Office,United States,Massachusetts,East,TEC-ACC-7434,Technology,Accessories,HP Monitor 24,3132.84,12,0.0,783.21
US-2020-1234,2020-06-03,2020-06-09,Same Day,CG-10434,Customer 434,Corporate,United States,Georgia,South,OFF-LAB-7600,Office Supplies,Labels,Avery Round Labels,9161.1,13,0.0,3206.38
US-2020-1235,2020-07-09,2020-07-15,Standard Class,CG-10435,Customer 435,Home Office,United States,Ohio,Central,FUR-FUR-2037,Furniture,Furnishings,Luxo B-Line,3669.84,8,0.1,110.1
US-2021-1236,2021-08-03,2021-08-06,First Class,CG-10436,Customer 436,Corporate,United States,Georgia,South,FUR-TAB-8951,Furniture,Tables,Lesro Lenox Table,2926.1,9,0.3,-614.48
US-2020-1237,2020-11-19,2020-11-23,Standard Class,CG-10437,Customer 437,Consumer,United States,Texas,Central,TEC-PHO-4314,Technology,Phones,Nokia 3310,35.46,8,0.2,0.35
US-2021-1238,2021-05-27,2021-05-28,First Class,CG-10438,Customer 438,Home Office,United States,Virginia,East,TEC-ACC-3711,Technology,Accessories,Logitech Mouse,1919.81,6,0.4,-441.56
US-2023-1239,2023-12-12,2023-12-13,Standard Class,CG-10439,Customer 439,Corporate,United States,Nevada,West,OFF-LAB-3174,Office Supplies,Labels,Avery 501,174.67,1,0.0,61.13
US-2020-1240,2020-09-03,2020-09-10,First Class,CG-10440,Customer 440,Consumer,United States,New Jersey,East,OFF-SUP-2160,Office Supplies,Supplies,Fiskars Scissors,3507.53,7,0.1,806.73
US-2021-1241,2021-09-04,2021-09-06,First Class,CG-10441,Customer 441,Corporate,United States,Massachusetts,East,TEC-PHO-3181,Technology,Phones,Apple iPhone 14,2169.65,7,0.5,-759.38
US-2021-1242,2021-03-12,2021-03-18,First Class,CG-10442,Customer 442,Corporate,United States,New York,East,OFF-BIN-8248,Office Supplies,Binders,Avery Durable Binder,1353.67,12,0.1,311.34
US-2021-1243,2021-12-20,2021-12-24,Same Day,CG-10443,Customer 443,Home Office,United States,New York,East,TEC-COM-5537,Technology,Computers,Dell Latitude 5520,3803.46,6,0.0,950.87
US-2021-1244,2021-02-24,2021-03-01,First Class,CG-10444,Customer 444,Home Office,United States,Washington,West,OFF-LAB-5842,Office Supplies,Labels,Avery 503,3690.63,10,0.1,848.84
US-2023-1245,2023-07-30,2023-08-04,Same Day,CG-10445,Customer 445,Consumer,United States,Washington,West,FUR-FUR-6916,Furniture,Furnishings,Eldon Clackson Table Lamp,849.98,2,0.0,127.5
US-2022-1246,2022-08-22,2022-08-29,Second Class,CG-10446,Customer 446,Home Office,United States,Illinois,Central,FUR-FUR-1225,Furniture,Furnishings,Luxo B-Line,36.54,2,0.0,5.48
US-2023-1247,2023-07-11,2023-07-17,First Class,CG-10447,Customer 447,Home Office,United States,Illinois,Central,TEC-PHO-7590,Technology,Phones,Nokia 3310,4426.92,9,0.2,44.27
US-2020-1248,2020-06-10,2020-06-15,First Class,CG-10448,Customer 448,Consumer,United States,Arizona,West,OFF-STO-9788,Office Supplies,Storage,Storex Dura Pro,3118.32,4,0.0,1091.41
